Country,dbase,Year,avgLat,avgLong,majstage,majVar,majSBR,majscSBR,class,sand,PH,silt,clay,CEC,soilbulk,orgcarb,nitrogen,dem,aviJunJul,eviJunJul,gciJunJul,gndviJunJul,ndmiJunJul,tmaxJunJul,tminJunJul,windJunJul,precJunJul,smoistJunJul,pdsiJunJul,vpdJunJul,maxdewJunJul,mindewJunJul,etiJunJul,dsr09JunJul,dsr12JunJul,dsr15JunJul,aviNovDec,eviNovDec,gciNovDec,gndviNovDec,ndmiNovDec,tmaxNovDec,tminNovDec,windNovDec,precNovDec,smoistNovDec,pdsiNovDec,vpdNovDec,maxdewNovDec,mindewNovDec,etiNovDec,dsr09NovDec,dsr12NovDec,dsr15NovDec,aviDecJan,eviDecJan,gciDecJan,gndviDecJan,ndmiDecJan,tmaxDecJan,tminDecJan,windDecJan,precDecJan,smoistDecJan,pdsiDecJan,vpdDecJan,maxdewDecJan,mindewDecJan,etiDecJan,dsr09DecJan,dsr12DecJan,dsr15DecJan
Uganda,online,2015,0.38615,33.45435,R7,Maksoy 3N,9,5,c5,40.54992261,58.41317332,24.37262028,39.6784433,25.55891308,135.4780938,26.99430228,78.74482195,1170.923531,0.411636715,0.441393191,4.432737571,0.687599999,0.218505095,27.70000076,17.54999924,2.640000105,359,1316,-1.929999948,0.735000014,21.54578424,16.37810201,25.84863434,779.4773525,578.3334675,77.43270864,0.409348303,0.466590333,2.235887158,0.474458607,0.233415507,28.79999924,17.64999962,2.224999905,533,1924,3.045000076,0.944999993,21.79091693,15.84522619,25.26526712,663.5060404,560.0586233,73.52328413,0.412985246,0.448183396,3.46964441,0.593143084,0.213439588,29.95000076,17.95000076,2.184999943,335,1873,3.954999924,0.944999993,22.06295577,13.28927356,27.74728798,696.310936,574.8965048,76.41587417
Uganda,online,2015,0.39085,33.53936,R7,Maksoy 3N,9,5,c5,40.06238883,57.73971739,24.85072414,37.66878397,25,136.3957013,27,77.41267847,1202.365457,0.434132444,0.463843472,4.070219334,0.669502399,0.20136959,27.68030997,17.54015416,2.634015456,342,1295.652593,-1.923938082,0.754999995,21.52358437,16.26995277,24.55122558,791.1278483,563.3027912,73.70783928,0.412838702,0.436462939,2.025715003,0.461571155,0.205117973,28.79015416,17.59015498,2.138108279,510.227848,1894.880442,3.038030919,0.959999979,21.77169228,15.79921913,21.68341803,635.1507766,506.9281852,64.28879507,0.407885388,0.431626954,3.197514319,0.579815306,0.187665872,30.0098454,17.95000076,2.181293985,327.409282,1818.289728,3.949015499,0.965984505,21.99462318,13.2411747,23.80352141,662.3536918,526.043327,68.00842687
Uganda,online,2015,0.39458,33.419,R7,Maksoy 3N,7,3,c3,41.76290863,57.71636017,21.0517267,39.23423834,26.17337682,129.3647122,27.10196844,83.84364109,1172.003382,0.406579018,0.439393479,4.586178094,0.690646523,0.243215449,27.58428883,17.46321714,2.632768095,359,1317.157076,-1.956034945,0.726321693,21.58803749,16.58394814,25.99348307,765.9437549,578.5718924,77.4673361,0.451904433,0.520516077,4.576689018,0.680368937,0.295602314,28.71321714,17.57768121,2.242356652,536.7606182,1925.735695,3.04210732,0.936321688,21.82750893,15.93279457,26.23570468,672.09225,584.2047119,77.49759161,0.431701113,0.484345347,4.416174768,0.678079484,0.270463531,29.86321676,17.87768099,2.208142203,336.4463855,1881.099767,3.953553665,0.936321688,22.19301796,13.38082314,27.06815078,683.7330116,582.3469008,76.74444169
Kenya,online,2016,0.39559,34.26748,R7,SB19,7,3,c3,33.83827427,56.35463382,25.09769157,44.11718456,23.72271765,131.4386739,26.40387926,74.79379911,1224.563275,0.384037606,0.392041311,3.87061728,0.657830183,0.179653185,28.5,16.25,2.575000048,337,1952,2.849999905,0.894999981,19.11550331,13.08403969,20.39391949,818.6109751,566.0836841,66.56192713,0.371811675,0.347690236,3.281114238,0.619818647,0.107703225,30.35000038,16.29999924,2.940000057,371,1903,1.649999976,1.294999957,19.5809269,6.819116116,23.13600447,872.6554966,617.3970493,82.34308399,0.313237932,0.256612433,2.880009523,0.588563214,0.012933136,31.20000076,15.75,3.339999914,284,1335,2.049999952,1.639999986,19.25829506,-0.725958228,19.75080056,917.8657769,678.5709094,92.36497445
Kenya,patrust,2023,0.400197,34.22809,x,x,4,4,c4,39.27539585,55.62663824,23.05997743,39.56739259,23.54161438,133.8631936,26.22214331,75.86455286,1191.669416,0.419058544,0.44003856,3.707816457,0.648023435,0.21464061,28.95000076,17.04999924,2.450000048,299,1670,0.289999992,0.86500001,19.9679203,14.31667519,802.4830154,802.4830154,636.1035244,78.11107558,0.426712216,0.459206326,3.926995654,0.661246741,0.224232732,30.14999962,16.85000038,2.599999905,512,1900,4.204999924,0.964999974,21.2965641,15.11178017,802.0386569,802.0386569,521.9931337,65.31907538,0.430437576,0.458513806,3.824755237,0.656215937,0.209231651,30.60000038,16.89999962,2.799999952,139,950,4.130000114,1.029999971,21.3694706,14.30379677,834.1467731,834.1467731,610.5809571,80.38145628
Kenya,online,2016,0.4011975,34.2289595,R7,SB19,9,5,c5,39.43934926,55.55152449,22.92101728,39.41776279,23.37162717,133.9388094,26.16914686,75.70553437,1190.756012,0.374477188,0.36941033,3.372062293,0.626615026,0.102221331,28.54999924,16.45000076,2.63499999,318,1900,2.900000095,0.889999986,19.45583534,13.75200844,19.60266701,793.5577712,565.1636504,66.79412775,0.37761962,0.360317977,3.179607864,0.610487361,0.084523616,30.29999924,16.54999924,2.920000076,367,1872,1.700000048,1.284999967,19.68502235,9.124902725,22.74732568,877.0602926,628.8862118,85.06831222,0.334767534,0.279008278,2.62443757,0.563137562,-0.007248537,31.25,15.89999962,3.319999933,277,1299,2.099999905,1.625,19.55336952,3.667626858,19.70605007,913.0820258,679.0553428,93.22368779
Kenya,patrust,2023,0.408789,34.259026,x,x,4,4,c4,35.2585716,56,24.59237722,42.85946875,24,132.6003883,26.1525489,75.70190025,1208.930075,0.422572559,0.44761219,3.960182992,0.66328848,0.227662388,29.00439396,16.95183188,2.367733219,328.8976322,1784.928654,0.364592525,0.879863271,19.78114314,13.86685433,799.4105564,799.4105564,638.8309718,77.41435041,0.433820032,0.480275358,4.513406679,0.691975671,0.263364613,30.15855558,16.70257711,2.636428508,515.1676878,1946.850312,4.551453155,0.96015991,20.96872423,14.09510859,801.5167581,801.5167581,519.3100125,65.01286901,0.440762007,0.485216033,4.4396191,0.688923865,0.246907253,30.52543456,16.7525779,2.872857027,140.1935017,970.3971288,4.444382125,1.022372621,20.88562943,13.360902,844.0375408,844.0375408,621.649759,81.65144516
Uganda,online,2015,0.41259,33.52829,R7,Maksoy 3N,9,5,c5,40.20024729,57.69188881,26.54539331,38.85385281,25.03083495,136.5462164,27.01344033,78.60790775,1193.590015,0.420331362,0.44719432,4.326541323,0.681747416,0.202647485,27.71942872,17.5888587,2.640828793,347.0516179,1256.644192,-1.898627844,0.754999995,21.52358437,16.26995277,26.02015923,793.874132,551.1134021,71.73085606,0.437479582,0.476142998,3.623138822,0.631561711,0.215507042,28.85828856,17.61942998,2.127513607,506.1712202,1837.826314,3.02834239,0.963885844,21.77169228,15.79921913,24.74773718,655.8308604,522.6497981,66.25047446,0.413604436,0.440101055,4.121170307,0.659863477,0.190205944,30.07771728,17.98885832,2.155312672,322.5598143,1749.391619,3.963600532,0.970828768,21.99462318,13.2411747,25.99556679,678.134021,533.9854832,69.14383932
Kenya,patrust,2023,0.420873,34.54517,x,x,5,5,c5,38.49450342,56.17527116,23.38587524,41.49187712,23.62970274,132.872979,25.88105196,69.41499461,1333.236858,0.412349837,0.438900904,3.858725737,0.657858234,0.233909166,29.58527446,15.8049086,2.049999952,328.8286603,2262.712296,1.079609884,1.027545679,18.38143093,12.5228737,865.5183862,865.5183862,634.1708192,75.87319841,0.404081743,0.424177333,3.725652844,0.649824783,0.207722616,30.13036607,15,2.400000095,441.1597714,2085.945072,5.977006376,0.892054887,20.24099613,10.5779119,821.7668297,821.7668297,536.9263769,65.53261065,0.419749178,0.444436713,3.792922085,0.654424859,0.201004043,30.68036563,15.29018263,2.599999905,99.5890256,926.6323309,5.731116219,1.017054887,19.96438446,9.990846896,880.2116248,880.2116248,596.3904377,76.06443291
Kenya,patrust,2023,0.424075,34.260868,x,x,4,4,c4,36.60213964,56.06917431,25.11693655,41.25400613,24.09304572,132.747714,26.5271063,76.76943699,1196.4164,0.420231979,0.443505732,3.792591542,0.653419351,0.215351729,29.04129017,17.10290292,2.402903111,338.7226695,1827.903642,0.441806658,0.884419396,19.77601392,13.85450161,793.3837764,793.3837764,633.5746049,77.27523417,0.431341168,0.472702217,4.117697132,0.668032207,0.24607059,30.19419424,16.84419386,2.599999905,520.2322349,1944.677569,4.925259524,0.959419384,20.95972162,14.06718974,804.3167562,804.3167562,532.074741,67.48622427,0.431714587,0.467105989,4.070919701,0.670158589,0.227031503,30.59419386,16.89419363,2.799999952,134.1161205,957.361339,4.7820013,1.028838783,20.87234255,13.33500886,842.7025283,842.7025283,630.9096016,84.19712033
Uganda,online,2015,0.43509,33.63937,R7,"Maksoy 3N,2N",7,3,c3,44.19672796,60.06946338,23.98157853,36.96547855,25.02373954,136.0078813,26.62517075,78.39973778,1206.684778,0.403836398,0.408677918,3.674913982,0.644534768,0.144435485,27.70000076,17.60000038,2.569999933,321,1164,-2,0.769999981,21.11196327,15.87581825,22.55532512,799.9386594,579.8947222,75.40553173,0.440686777,0.473591957,2.819890018,0.542458484,0.202687963,28.89999962,17.64999962,2,473,1702,3.019999981,0.99000001,21.47631264,15.87105751,24.32246026,676.0320262,554.1259902,71.21912918,0.416955181,0.444730299,3.642166107,0.61647162,0.19516969,30.25,18,1.86500001,307,1590,3.99000001,1,21.47939491,13.24996376,25.23163883,696.36822,575.8271441,74.40239376
Uganda,online,2015,0.44341,33.65892,R7,Maksoy 3N,7,3,c3,43.17298492,60.65324346,23.37443036,37.19026741,25.39493777,135.9506387,26.91802521,75.96506538,1181.935331,0.411196847,0.417893098,3.556647866,0.639336611,0.137491738,27.70000076,17.60000038,2.569999933,321,1164,-2,0.769999981,20.91495492,15.32984087,22.46371049,798.9901388,571.33829,73.79300138,0.430384081,0.470358069,2.263179329,0.489040518,0.195071986,28.89999962,17.64999962,2,473,1702,3.019999981,0.99000001,21.36243267,15.67190753,24.31877549,677.9013902,572.7375952,73.84049333,0.415914862,0.452651731,3.433012414,0.584929623,0.198384385,30.25,18,1.86500001,307,1590,3.99000001,1,21.37113456,13.33193894,24.70433022,694.0995472,582.0491964,75.13677409
Uganda,online,2015,0.45214,33.64236,R7,Maksoy 2N,9,5,c5,42.28435591,60.3054812,24.74138292,38.30746843,25.84928614,135.5380086,27.10702638,77.33092082,1218.230082,0.399919278,0.40950775,3.767717677,0.650453903,0.153966374,27.72493539,17.63324675,2.56667532,321,1150.368801,-1.996675326,0.771662339,21.07360364,15.58239424,21.73187432,791.714612,561.8487932,72.65908169,0.390055244,0.444807836,2.188869507,0.490304017,0.213429968,28.91662348,17.66662348,2.009142861,470.5064815,1682.051914,3.014181817,0.992493521,21.52253471,15.83212907,24.72117913,667.9486983,554.9065601,70.46850025,0.393637302,0.439598145,3.47833003,0.588188243,0.209986053,30.27493493,18.01662319,1.862506478,305.3376611,1563.568783,3.987506496,1.004155839,21.47947575,13.13679566,24.85657294,690.7442546,573.2411871,73.02185595
Uganda,online,2015,0.4526,33.6276,R5,Maksoy 3N,4,2,c2,42.56807531,59.64475829,25.07068172,38.99583216,25.53400001,135.7050596,27.28269861,80.26113768,1214.863769,0.388696924,0.391992892,3.856449527,0.654618805,0.160543145,27.72068942,17.62308964,2.572411735,322.2022987,1149.995263,-1.998554124,0.770603426,21.07161278,15.56716442,22.49648801,796.8916434,562.8574695,73.11017702,0.425884848,0.463217651,2.365116398,0.510494285,0.209896211,28.90726723,17.65726723,2.00337286,470.9310848,1681.596701,3.015991999,0.990843476,21.52493356,15.83010883,23.92955196,658.4282212,549.6717249,70.70072706,0.399199825,0.438905513,3.416820939,0.565750594,0.201304838,30.26517846,18.01277786,1.861952267,305.3422497,1562.094198,3.988728723,1.003100118,21.47948,13.13092195,24.50489413,679.1226082,564.5627335,72.69999685
Uganda,online,2015,0.46184,33.65271,R7,Maksoy 3N,7,3,c3,40.98905799,60.92578091,23.40010533,37.59985174,26.45775537,135.3548745,27.43112781,79.26974761,1197.235921,0.403915088,0.416329486,3.845502351,0.656518628,0.151404988,27.80768171,17.74357483,2.555642436,321,1105.134129,-1.985642495,0.777178759,20.96270404,15.21429238,21.41670433,792.7038451,552.3031249,71.21324644,0.435693856,0.497757387,3.12745299,0.601349005,0.210806923,28.97178786,17.72178786,2.039483214,462.2318519,1615.854823,2.994874279,1.00076814,21.5287565,15.68934163,24.50259901,670.4393902,547.3165819,69.83245928,0.419591034,0.459984459,3.865627024,0.645789646,0.190953731,30.35768095,18.07178812,1.854231875,299.8212388,1475.857648,3.979231805,1.017946883,21.39826818,13.2208718,24.80035501,695.8527312,569.1752353,72.75886203
Kenya,online,2016,0.46583,34.61064,R6,SB19,6,3,c3,34.41970151,56.50303182,25.78766948,40.65122233,23.44984441,130.3315174,25.36540899,71.32532821,1360.834642,0.386139611,0.385191668,3.297352217,0.621498407,0.136583143,28.70000076,14.35000038,2.13499999,329,2372,2.950000048,0.944999993,17.50997353,10.14611244,20.4324604,827.9528156,618.0113744,71.73550429,0.379396398,0.340992968,2.816526652,0.581316543,0.050191052,30.39999962,14.60000038,2.694999933,286,2059,1.299999952,1.389999986,17.80163002,1.856805444,21.41568818,857.3667753,565.2610228,68.63036623,0.336920353,0.269480932,2.389645447,0.543556217,-0.017029696,31.14999962,14.14999962,3.200000048,230,1563,1.850000024,1.705000043,17.58590126,-6.743597507,18.22073241,916.8507098,647.8801861,83.454931
Uganda,online,2016,0.46683,32.6116,R7,Maksoy 4N,7,3,c3,44.78196566,55.64347292,15.15113111,38.65395861,23.6106552,142.0000765,27.73495612,87.64421774,1161.027438,0.365020338,0.321274238,2.148090438,0.483441221,0.068764058,27.45000076,16.64999962,2.654999971,219,2766,3.299999952,0.620000005,20.28853798,12.82720375,17.4870684,647.7298064,515.8295833,72.45927616,0.385782374,0.388796683,3.588142173,0.641584189,0.133299384,30.14999962,17.20000076,2.700000048,311,2774,2.950000048,0.915000021,20.95327187,14.27736855,21.42399987,757.1351207,550.3989754,80.21090608,0.352254287,0.306634548,2.757107673,0.572456049,0.020778791,30.25,16.29999924,2.970000029,219,2228,3.200000048,1.174999952,20.61116982,8.370904922,20.94412398,812.9963094,559.1077402,83.99217731
Uganda,online,2015,0.46689,32.61217,R7,Maksoy 3N,9,5,c5,45.03136812,55.70368526,15.1930853,38.45408181,23.66075277,142.04387,27.68175572,87.36948502,1160.772466,0.420469955,0.425678847,3.884495181,0.659490367,0.16716923,27.14999962,17.39999962,2.065000057,305,2244,-2.714999914,0.605000019,21.95372963,14.9246769,20.3582277,675.9862345,470.5452458,66.67004228,0.349393026,0.361831197,1.376644202,0.394593704,0.204947248,28.10000038,17.64999962,2.275000095,454,2912,3.309999943,0.810000002,21.79393959,14.40764809,20.2772475,653.2635105,466.0668987,64.27775677,0.409400076,0.419741683,3.503988572,0.635578183,0.183617298,29.20000076,17.79999924,2.315000057,261,2669,4.070000172,0.824999988,21.95598793,11.04198647,22.04901612,653.3058484,479.1451991,69.56429135
Uganda,patrust,2023,0.467862,32.603846,x,x,4,4,c4,44.19287387,55.11621448,15.57360043,39.21714838,23.47258042,140.9641292,27.96742706,89.59122805,1153.813745,0.418666692,0.40855804,2.664872648,0.528158511,0.15994339,28.29999924,17.54999924,2.549999952,108,1261,-5.420000076,0.764999986,20.84563637,14.46901894,650.0384841,650.0384841,520.4379875,73.7742528,0.400346843,0.401386292,3.297058325,0.621583624,0.230385321,29.54999924,17.60000038,2.5,289,2381,-3.880000114,0.824999988,22.08309364,16.2837162,629.9192991,629.9192991,429.9202691,57.9623548,0.393637302,0.439598145,3.47833003,0.588188243,0.209986053,29.60000038,17.60000038,2.5,101,1119,-3.569999933,0.839999974,21.93081093,16.32418251,606.9526786,606.9526786,416.6898958,56.49268266
Kenya,online,2016,0.47565,34.54596,R7,SB25,9,5,c5,36.24977653,57.30025076,23.61539862,42.23795084,24.31676656,133.1232634,25.69259404,71.3586903,1370.029488,0.3988034,0.411705855,3.37860149,0.627769293,0.170864593,28.64130119,14.47174598,2.175869858,329,2363.304182,2.895650857,0.934130169,17.78009876,10.62860938,20.60399682,820.4128799,628.5846162,74.06847731,0.388969346,0.355852169,2.760058593,0.578535334,0.045579474,30.24565007,14.71304755,2.669130171,293.7828546,2163,1.350000024,1.363695218,18.07593803,3.895991931,21.44739912,864.0363848,591.4958893,72.96491509,0.361402104,0.306445489,2.482380185,0.55203452,-0.009632356,31.04565073,14.30434941,3.164130212,235.6088902,1616.478097,1.845650786,1.68369524,17.93431622,-4.299423469,18.07154041,924.7043408,669.2345943,86.34866066
Kenya,online,2016,0.47951,34.13774,R6,SC SQUIRE,8,4,c4,38.60395133,57.65496333,24.83876727,39.56700998,24.6665269,134.8693265,26.152228,78.59838238,1173.077853,0.398628483,0.401179387,3.655624263,0.645026377,0.126163004,28.44776405,16.84888193,2.696789288,291.955265,1812.568535,2.900000095,0.864552676,19.76784706,13.99453163,20.75594187,777.0298482,543.1389979,64.75700512,0.373611369,0.361383484,3.448802026,0.628144625,0.090500334,30.34776367,16.95000076,2.901980459,358.9776338,1773.54616,1.701118374,1.294552628,20.11428261,10.35900307,24.79708102,863.9366689,661.7311241,87.85458109,0.33505658,0.281275615,2.727017488,0.571582348,-0.016235701,31.29552597,16.35000038,3.228960893,271.044735,1240.015868,2.099999905,1.654328974,19.70980263,5.151666164,20.32224171,880.2237349,675.3591975,91.41174044
Kenya,online,2016,0.48911,34.66052,R6,SC SQUIRE,7,3,c3,34.22443996,56.86419192,24.70440859,42.95509938,22.94164185,130.6621151,24.42050586,67.37159954,1409.681181,0.403598287,0.401776687,3.182039161,0.613661108,0.125937827,28.64967332,13.99771591,2.090032545,339.0717856,2378.052207,2.950000048,0.940032627,17.30605507,10.67720985,20.70309553,811.162146,619.7649114,72.23470857,0.390812874,0.359504599,2.823769349,0.584181313,0.038625703,30.29934665,14.24738961,2.669869557,277.9412664,2016.464871,1.249673702,1.37493474,17.365839,2.086297512,18.54035202,854.7372419,597.1708578,71.90618091,0.358930065,0.301281364,2.426334657,0.546871089,-0.012238396,30.9993474,13.74804221,3.144836832,224.9608442,1522.536657,1.749347404,1.679902058,17.07491493,-4.967169285,17.16819225,912.094854,652.7300351,83.67661179
Uganda,patrust,2023,0.509976,33.217152,x,x,5,5,c5,37.12738605,57.71173354,22.50887896,39.20595222,26.93968169,133.9729413,27.06258479,80.00901534,1171.863996,0.387030152,0.383953336,3.440870362,0.630955023,0.169929269,28.59436408,17.50402849,2.75177292,151.217321,896.6295362,-3.276082613,0.796062846,20.91881752,16.47786903,687.0063998,687.0063998,563.428321,79.01784537,0.392732136,0.414683175,2.799671805,0.56598108,0.251580768,30.08534772,17.44178773,2.491782852,401.3233347,1665.186073,-1.360229622,0.949806597,22.24733925,17.47170448,603.8733121,603.8733121,469.2138499,62.4640315,0.393637302,0.439598145,3.47833003,0.588188243,0.209986053,30.29001403,17.40579622,2.68131522,126.6359482,821.3262493,-1.100841436,0.971384387,22.48763466,17.32964516,579.6481667,579.6481667,485.9783789,67.39115959
Uganda,online,2015,0.519085,32.6358,R6,Maksoy 3N,3,2,c2,47.84825724,57.61376659,16.97681601,35.74235337,25.55063985,140.8283142,27.94765964,85.9049037,1132.096994,0.397389174,0.424947776,4.252210359,0.679969694,0.189912523,27.34120406,17.4353401,2.187067941,288.9413597,2114.978338,-2.695895151,0.614413586,21.95372963,14.9246769,21.4083747,701.1729733,512.036471,73.39624735,0.460321448,0.468474935,1.869376782,0.468693373,0.173572772,28.38827142,17.63827142,2.25999999,445.1172805,2792.56787,3.297932125,0.828827154,21.79393959,14.40764809,21.6659322,641.4029564,490.6383164,68.85351321,0.423268473,0.450817268,3.679981733,0.638965276,0.204001069,29.4882718,17.83533972,2.318827153,254.9413597,2534.746871,4.061759151,0.848827193,21.95598793,11.04198647,23.12382716,649.8352718,493.2381841,71.25587219
Uganda,online,2016,0.52028,32.63202,R7,Maksoy 5M,6,3,c3,47.17171269,57.41068313,17.11231927,36.57226659,25.37138117,140.4881416,27.85773775,86.50149879,1136.112029,0.38092639,0.366015257,3.010003812,0.586490626,0.080304718,27.68621074,16.71552568,2.745173698,213.4484211,2567.824171,3.343105244,0.629310511,20.28853798,12.82720375,16.38716077,675.3203263,517.6152318,72.30714192,0.402553541,0.414698232,3.464296546,0.63141774,0.133027732,30.47242136,17.22931564,2.699310478,308,2568.857879,2.993105332,0.942242101,20.95327187,14.27736855,21.56136614,755.4771521,561.5467633,82.51801234,0.332250288,0.271349297,2.521662332,0.555988837,-0.048165403,30.56552606,16.36552664,2.98586311,218.7242054,2063.512583,3.336210576,1.220863208,20.61116982,8.370904922,21.46188054,830.8738191,595.7178526,90.26524918
Uganda,online,2015,0.52433,33.31524,R7,Mixed,8,4,c4,38.98167462,57.82574478,24.09706342,39.69008228,26.34415544,129.1695412,27.98103407,86.32861876,1161.965964,0.419856108,0.459406351,4.460046827,0.687368106,0.291333151,27.60000038,17.5,2.605000019,347,1111,-1.940000057,0.704999983,21.3746891,16.43541908,23.15597788,781.7238325,550.0117935,74.17048217,0.440268093,0.479079629,2.696944489,0.545574207,0.253097393,28.89999962,17.60000038,2.244999886,513,1624,3.025000095,0.949999988,21.56154823,15.79244423,23.9919197,647.3235477,511.7923959,66.79946868,0.426820009,0.452789483,3.719571156,0.6288253,0.246380363,30.04999924,17.85000038,2.265000105,310,1529,3.940000057,0.944999993,21.7927494,13.11550331,23.56498698,674.9824009,503.1118523,66.67303883
Uganda,online,2016,0.52496,33.21577,R7,Maksoy 3N,7,3,c3,36.88287412,57.45507442,21.76733587,39.69904155,27,133.4993798,27.60677592,79.90339173,1168.635298,0.42735215,0.455874135,4.377677754,0.682887361,0.209131752,28.03755567,16.79999924,3.039999962,254.8799941,1601.248869,3.200000048,0.694377754,20.92067909,14.9069767,20.58102755,658.4109672,550.2892549,73.84078456,0.328699104,0.306477949,3.446017577,0.630474915,0.087756719,30.74377747,17.04999924,2.748822102,378.8799822,1685.484488,2.756222258,1.088755555,21.53637123,14.9147892,23.50370448,774.5487471,566.5062081,77.0346584,0.321025764,0.276435473,2.986903294,0.596597505,0.030375973,30.93755571,16.25,3.056977542,281.5066518,1152.488905,3.106222245,1.378133345,21.22149086,10.69857216,22.52848275,842.5143962,607.1859298,87.19447596
Kenya,patrust,2023,0.5567,34.1582,x,x,3,3,c3,39.93393577,58.51622666,24.53381862,36.60225207,25.29151601,135.6974538,27.29042449,80.41651267,1124.075929,0.425645114,0.458070486,3.769292816,0.651947085,0.215510495,29.13745768,17.92073606,2.441638713,276.177302,1761.123915,0.968111203,0.884163857,19.79526792,14.2093913,812.9572332,812.9572332,596.5118859,73.26689472,0.416562219,0.453095526,3.98492381,0.664032545,0.231114071,30.57909698,17.52491537,2.599999905,492.0936863,1856.689056,4.983495602,1.007909662,21.13057917,15.0409644,763.6458602,763.6458602,507.3505919,62.40674356,0.433213656,0.469378369,3.748206667,0.651860749,0.220009276,30.98327742,17.57491633,2.799999952,117.334453,860.5151142,4.863479027,1.068327785,21.37201825,14.75018737,805.325362,805.325362,583.9599506,74.9167289
Kenya,patrust,2023,0.574533,34.191132,x,x,4,4,c4,45.04747511,59.07308374,22.61238702,34.41870201,23.92601938,135.4497891,26.58921066,77.13486916,1151.65235,0.430045195,0.44252274,3.379320658,0.627167116,0.156172086,29.00493237,17.60690568,2.349999905,311,1896.663468,1.617429531,0.875591881,19.67159462,14.12679482,796.9516111,796.9516111,585.3469513,70.88984566,0.423231987,0.452201275,3.739901147,0.647961602,0.196067234,30.35690568,17.25493237,2.599013438,525.5659526,1930.69053,5.540253481,0.985690542,21.09450722,14.94301796,774.8767649,774.8767649,528.6927297,64.75081773,0.444056806,0.474154747,3.746055764,0.651544275,0.184596241,30.80591811,17.30591811,2.798027011,120.7829767,909.684331,5.364661872,1.050789129,21.34926796,14.65600014,825.4044564,825.4044564,617.8550563,78.28096014
Uganda,online,2016,0.58293,33.20374,R7,Local,8,4,c4,42.58094312,56.79378405,20.79982995,39.1089538,26.15462799,132.7274043,27.75505898,84.02983126,1108.601216,0.426755776,0.442058866,3.595686421,0.641171266,0.193879882,28.17066564,16.99133281,2.967066568,254.5200348,1641.520002,3.220666301,0.70706663,21.0224247,14.93074989,18.28313929,666.5001065,533.9495847,71.25068278,0.362606456,0.352458801,3.169976605,0.609330564,0.135844182,31.01199884,17.25,2.683599791,351.3201087,1745.719938,2.679333591,1.106199958,21.72634315,14.84350014,21.44724796,785.7378493,584.5889634,81.3025362,0.350570784,0.320848389,2.949324865,0.594240053,0.080081756,31.19133329,16.39999962,2.911332825,261.6267279,1199.679921,3.049999952,1.407399863,21.24688148,9.48989296,20.20230968,853.3544917,622.1606516,89.48917534
Kenya,online,2016,0.58517,34.79968,R7,SB19,5,3,c3,35.42594611,57.42849831,23.61680169,39.22311096,24.29910345,123.1074353,26.94982621,84.6889593,1488.775695,0.40595981,0.43024176,3.725095076,0.649852416,0.221122699,28.29233895,12.72789345,2.053620606,367.2569483,2527.72369,2.9955989,0.911257352,16.23922157,9.481225967,21.60817019,803.4694969,612.7096335,71.006325,0.377961844,0.348723271,2.735534502,0.574093597,0.072847537,29.76396072,13.07789336,2.530547177,215.3070338,1502.525565,1.147147635,1.363134201,15.70498085,2.572625637,21.68975621,843.5265446,563.0845636,66.85441486,0.33424519,0.279348401,2.309204028,0.534150729,0.011693892,30.46110777,12.65660102,2.994905346,180.908835,1113.586628,1.352852365,1.650695199,15.52306557,-3.51990366,17.93336272,905.9155644,594.67659,74.05107674
Uganda,online,2016,0.58753,33.19223,R6,Maksoy 3N,6,3,c3,41.07832226,56.96428217,20.40850253,39.94614488,25.75864467,134.119444,28.04988417,84.96973908,1131.665423,0.421174566,0.426420389,3.155946098,0.589330845,0.184902922,28.18490101,17.01980175,2.968490114,252.8118847,1639.811872,3.234900954,0.708490083,21.0224247,14.93074989,19.40991007,662.7124247,529.8266224,70.71118354,0.376605511,0.365662374,3.318001821,0.621988737,0.114886387,31.05470314,17.25,2.696410907,345.3415998,1748.282173,2.665099091,1.110470278,21.72634315,14.84350014,23.1676886,784.1933466,584.5741953,80.78792281,0.346375706,0.310141756,2.872791266,0.588566312,0.057786492,31.2198015,16.39999962,2.939801936,257.9257524,1205.658416,3.049999952,1.415940553,21.24688148,9.48989296,22.43094438,849.3883096,625.6490764,90.1803968
Kenya,patrust,2019,0.59544,34.47201,x,CLARK-63K,4,4,c4,43.42428347,58.98918261,21.26930369,35.91592463,22.23871827,130.8750843,22.99591656,61.88392683,1325.588207,0.468903002,0.52301146,4.679838672,0.698708466,0.267810241,28.79999924,15.69999981,2.099999905,95,643,-5.650000095,0.980000019,17.97066689,11.73955727,23.38342318,785.4787499,544.7583569,63.2056514,0.423250199,0.447865692,3.780108778,0.65353558,0.195808426,29.35000038,14.75,2.599999905,316,2337,-4.650000095,0.930000007,18.16839027,9.186883926,22.77519477,764.7071576,513.7898632,59.90039205,0.412356468,0.415799566,3.424742063,0.629917445,0.134564694,30.04999924,14.80000019,2.599999905,326,2371,-2.845000029,1.13499999,18.7071476,8.608972549,21.1019024,757.6994702,574.9428591,67.58803871
